bin,position,mean,sem,genotype,region,group,n_regions
69,1443.0379746835442,3.990626097938617,0.06496290338073361,WT,enhancer,parallel,16000
70,1493.6708860759495,3.90903721763134,0.06383140046594359,WT,enhancer,parallel,16000
71,1544.3037974683543,3.835591801218341,0.06519963166757962,WT,enhancer,parallel,16000
72,1594.9367088607596,3.771439952366352,0.06524454376886084,WT,enhancer,parallel,16000
73,1645.5696202531644,3.7154734256189066,0.06369466216913244,WT,enhancer,parallel,16000
74,1696.2025316455697,3.664384113172491,0.06421434843207534,WT,enhancer,parallel,16000
75,1746.8354430379743,3.605507435738792,0.06489089731615603,WT,enhancer,parallel,16000
76,1797.4683544303798,3.5739956280430656,0.06630644173933925,WT,enhancer,parallel,16000
77,1848.1012658227849,3.5353344868238765,0.06553903016030646,WT,enhancer,parallel,16000
78,1898.73417721519,3.4940199984828633,0.06379062508927223,WT,enhancer,parallel,16000
79,1949.3670886075947,3.4417106916570166,0.06126364422524485,WT,enhancer,parallel,16000
80,2000,3.380303889209976,0.05854751830951463,WT,enhancer,parallel,16000
1,-2000,2.8077829051592653,0.13685635858944165,WT,enhancer,antiparallel,1728
2,-1949.367088607595,2.7429746989675876,0.12539437193275932,WT,enhancer,antiparallel,1728
3,-1898.73417721519,2.691459201268024,0.11291701243605538,WT,enhancer,antiparallel,1728
4,-1848.1012658227849,2.665890210924417,0.10291579456814892,WT,enhancer,antiparallel,1728
5,-1797.4683544303798,2.675304888771088,0.09803430550101094,WT,enhancer,antiparallel,1728
6,-1746.8354430379748,2.7213618942428335,0.09906009549575982,WT,enhancer,antiparallel,1728
7,-1696.2025316455697,2.765784955509467,0.10474536035359866,WT,enhancer,antiparallel,1728
8,-1645.5696202531644,2.8105189834475333,0.11269357341903646,WT,enhancer,antiparallel,1728
9,-1594.9367088607596,2.9028667056298367,0.12461929630918676,WT,enhancer,antiparallel,1728
10,-1544.3037974683543,2.9715162239278907,0.13312219744894596,WT,enhancer,antiparallel,1728
11,-1493.6708860759495,3.040405838409048,0.13980330576577277,WT,enhancer,antiparallel,1728
12,-1443.0379746835442,3.0990077698442304,0.14671600433058796,WT,enhancer,antiparallel,1728
13,-1392.4050632911392,3.1858629110598087,0.15711643480339643,WT,enhancer,antiparallel,1728
14,-1341.772151898734,3.3045526945407007,0.17116890276359129,WT,enhancer,antiparallel,1728
15,-1291.139240506329,3.4391858632526833,0.19065581793964473,WT,enhancer,antiparallel,1728
16,-1240.506329113924,3.555994330936192,0.1988984173338972,WT,enhancer,antiparallel,1728
17,-1189.873417721519,3.6811672563101223,0.20710351434620183,WT,enhancer,antiparallel,1728
18,-1139.240506329114,3.884881033770924,0.222235015414206,WT,enhancer,antiparallel,1728
19,-1088.607594936709,4.064382244564685,0.2391331202257972,WT,enhancer,antiparallel,1728
20,-1037.9746835443038,4.225291045424931,0.24969047023969976,WT,enhancer,antiparallel,1728
21,-987.3417721518988,4.369367613980984,0.2572025397292913,WT,enhancer,antiparallel,1728
22,-936.7088607594936,4.530942334125255,0.2655205118807123,WT,enhancer,antiparallel,1728
23,-886.0759493670887,4.724592691727074,0.2784695624290759,WT,enhancer,antiparallel,1728
24,-835.4430379746836,4.950648102404803,0.28739828970599246,WT,enhancer,antiparallel,1728
25,-784.8101265822784,5.157346199736643,0.2756590510878684,WT,enhancer,antiparallel,1728
26,-734.1772151898733,5.387625724693048,0.2649258233582784,WT,enhancer,antiparallel,1728
27,-683.5443037974683,5.6018871124134755,0.25987566817229185,WT,enhancer,antiparallel,1728
28,-632.9113924050632,5.907998543003643,0.2643646832578963,WT,enhancer,antiparallel,1728
29,-582.2784810126582,6.190950408086272,0.27068843017145366,WT,enhancer,antiparallel,1728
30,-531.6455696202531,6.543725601781482,0.28749050924586333,WT,enhancer,antiparallel,1728
31,-481.0126582278481,6.827112537195193,0.3005636042053481,WT,enhancer,antiparallel,1728
32,-430.37974683544303,7.094883449684231,0.30223101450868006,WT,enhancer,antiparallel,1728
33,-379.746835443038,7.310699608606964,0.29045271542633005,WT,enhancer,antiparallel,1728
34,-329.11392405063293,7.542417928041592,0.2843993945202348,WT,enhancer,antiparallel,1728
35,-278.4810126582279,7.635596325205248,0.2754090160628682,WT,enhancer,antiparallel,1728
36,-227.84810126582283,7.719614262197305,0.26271065181532977,WT,enhancer,antiparallel,1728
37,-177.21518987341778,7.956444194721127,0.25796299567282227,WT,enhancer,antiparallel,1728
38,-126.58227848101274,8.156325580778498,0.25949155311272465,WT,enhancer,antiparallel,1728
39,-75.94936708860769,8.326142190249614,0.2638719494777496,WT,enhancer,antiparallel,1728
40,-25.31645569620264,8.395034028801746,0.26884225482962487,WT,enhancer,antiparallel,1728
41,25.31645569620241,8.377683236019939,0.2741244496513823,WT,enhancer,antiparallel,1728
42,75.94936708860769,8.31174984605454,0.2819114819105617,WT,enhancer,antiparallel,1728
43,126.58227848101252,8.216548944930144,0.27922721261032235,WT,enhancer,antiparallel,1728
44,177.21518987341778,8.076507932415899,0.2749607941912838,WT,enhancer,antiparallel,1728
45,227.8481012658226,7.824099172035485,0.2633105339029395,WT,enhancer,antiparallel,1728
46,278.4810126582279,7.4605904615698035,0.247608051505405,WT,enhancer,antiparallel,1728
47,329.1139240506327,7.246298968816337,0.2454819627422268,WT,enhancer,antiparallel,1728
48,379.746835443038,7.132762918332476,0.2626389082686007,WT,enhancer,antiparallel,1728
49,430.37974683544326,7.022700938355223,0.2919091064110527,WT,enhancer,antiparallel,1728
50,481.0126582278481,6.845000776626906,0.32100293336250574,WT,enhancer,antiparallel,1728
51,531.6455696202534,6.663902403319508,0.3477316948228005,WT,enhancer,antiparallel,1728
52,582.2784810126582,6.412722600858061,0.35665163489892204,WT,enhancer,antiparallel,1728
53,632.9113924050635,6.132584576632506,0.3613901675706601,WT,enhancer,antiparallel,1728
54,683.5443037974683,5.844017141643958,0.3547446150387003,WT,enhancer,antiparallel,1728
55,734.1772151898736,5.553194207536218,0.3471986586410747,WT,enhancer,antiparallel,1728
56,784.8101265822784,5.345990263744729,0.3364180992295906,WT,enhancer,antiparallel,1728
57,835.4430379746836,5.155518200677118,0.3221603553145536,WT,enhancer,antiparallel,1728
58,886.0759493670885,4.895880211289098,0.3039247824591587,WT,enhancer,antiparallel,1728
59,936.7088607594936,4.657922234809785,0.28426767570125283,WT,enhancer,antiparallel,1728
60,987.3417721518986,4.478049428365021,0.26805567517938805,WT,enhancer,antiparallel,1728
61,1037.9746835443038,4.258894466600944,0.24032337356829656,WT,enhancer,antiparallel,1728
62,1088.607594936709,4.068636762510387,0.21277615274177197,WT,enhancer,antiparallel,1728
63,1139.240506329114,3.8585658127575377,0.19368826932875255,WT,enhancer,antiparallel,1728
64,1189.8734177215188,3.7210853455565225,0.18795134776830769,WT,enhancer,antiparallel,1728
65,1240.506329113924,3.570163671141606,0.1789475921593723,WT,enhancer,antiparallel,1728
66,1291.139240506329,3.4564352913936713,0.17032561478204528,WT,enhancer,antiparallel,1728
67,1341.772151898734,3.374803152813312,0.1649408116111225,WT,enhancer,antiparallel,1728
68,1392.4050632911394,3.291722792978916,0.15117243799052155,WT,enhancer,antiparallel,1728
69,1443.0379746835442,3.1948742225545423,0.1396924087121563,WT,enhancer,antiparallel,1728
70,1493.6708860759495,3.1390053992525293,0.13220847834528784,WT,enhancer,antiparallel,1728
71,1544.3037974683543,3.1029034006843963,0.13234128141132578,WT,enhancer,antiparallel,1728
72,1594.9367088607596,3.0547887735919637,0.13217151176980138,WT,enhancer,antiparallel,1728
73,1645.5696202531644,2.9891216011106234,0.12609971454088112,WT,enhancer,antiparallel,1728
74,1696.2025316455697,2.9423106017101692,0.12350589844778188,WT,enhancer,antiparallel,1728
75,1746.8354430379743,2.8715465504069018,0.12019008416140788,WT,enhancer,antiparallel,1728
76,1797.4683544303798,2.7959468179522657,0.11412989285232494,WT,enhancer,antiparallel,1728
77,1848.1012658227849,2.754219702223753,0.112071739095126,WT,enhancer,antiparallel,1728
78,1898.73417721519,2.746129875259911,0.122184461311705,WT,enhancer,antiparallel,1728
79,1949.3670886075947,2.773957945174641,0.13775060412161536,WT,enhancer,antiparallel,1728
80,2000,2.801890957032181,0.15162900635970197,WT,enhancer,antiparallel,1728
1,-2000,3.360440864749059,0.12948051357010204,WT,enhancer,hybrid,2883
2,-1949.367088607595,3.348624397507016,0.1281589496875443,WT,enhancer,hybrid,2883
3,-1898.73417721519,3.363907229527116,0.12593398376744133,WT,enhancer,hybrid,2883
4,-1848.1012658227849,3.412832169623468,0.1289876230839925,WT,enhancer,hybrid,2883
5,-1797.4683544303798,3.4692164776256034,0.1379997326099374,WT,enhancer,hybrid,2883
6,-1746.8354430379748,3.5696987615727127,0.153540927538854,WT,enhancer,hybrid,2883
7,-1696.2025316455697,3.6522327784745454,0.16375646055145454,WT,enhancer,hybrid,2883
8,-1645.5696202531644,3.72248389487846,0.16559958585182746,WT,enhancer,hybrid,2883
9,-1594.9367088607596,3.789693327555699,0.16629380492765097,WT,enhancer,hybrid,2883
10,-1544.3037974683543,3.823423300550251,0.1624298443012416,WT,enhancer,hybrid,2883
11,-1493.6708860759495,3.866412106186051,0.16053327360490935,WT,enhancer,hybrid,2883
12,-1443.0379746835442,3.947314591015511,0.16947052407048424,WT,enhancer,hybrid,2883
13,-1392.4050632911392,4.039325183476585,0.18199100686895928,WT,enhancer,hybrid,2883
14,-1341.772151898734,4.143239262310228,0.19070731978127245,WT,enhancer,hybrid,2883
15,-1291.139240506329,4.281499363959821,0.1979752049024877,WT,enhancer,hybrid,2883
16,-1240.506329113924,4.376596879550302,0.20353567389644656,WT,enhancer,hybrid,2883
17,-1189.873417721519,4.473666361269751,0.20113955811050116,WT,enhancer,hybrid,2883
18,-1139.240506329114,4.575988304949672,0.19345124103968145,WT,enhancer,hybrid,2883
19,-1088.607594936709,4.73587074651072,0.1954210012849792,WT,enhancer,hybrid,2883
20,-1037.9746835443038,4.88927409197281,0.19685255725248071,WT,enhancer,hybrid,2883
21,-987.3417721518988,5.134388015656158,0.2095476073437873,WT,enhancer,hybrid,2883
22,-936.7088607594936,5.370522708308147,0.21788553410650108,WT,enhancer,hybrid,2883
23,-886.0759493670887,5.612055588095488,0.22395775179236113,WT,enhancer,hybrid,2883
24,-835.4430379746836,5.800323937487252,0.23056373072315553,WT,enhancer,hybrid,2883
25,-784.8101265822784,5.962436324451022,0.22522357611581784,WT,enhancer,hybrid,2883
26,-734.1772151898733,6.159995636188001,0.2183890621711912,WT,enhancer,hybrid,2883
27,-683.5443037974683,6.35976166918369,0.223443355570604,WT,enhancer,hybrid,2883
28,-632.9113924050632,6.590071622071645,0.22795787524744987,WT,enhancer,hybrid,2883
29,-582.2784810126582,6.861869340912154,0.22987047848798303,WT,enhancer,hybrid,2883
30,-531.6455696202531,7.115914640180747,0.23359208568827364,WT,enhancer,hybrid,2883
31,-481.0126582278481,7.363389301433744,0.23374945903457164,WT,enhancer,hybrid,2883
32,-430.37974683544303,7.633660540604456,0.23315361631973236,WT,enhancer,hybrid,2883
33,-379.746835443038,7.812816472138156,0.23289955704495904,WT,enhancer,hybrid,2883
34,-329.11392405063293,7.972026620944093,0.23250541665265467,WT,enhancer,hybrid,2883
35,-278.4810126582279,8.0799693387857765,0.2309676771517815,WT,enhancer,hybrid,2883
36,-227.84810126582283,8.21113239573611,0.22994488847903408,WT,enhancer,hybrid,2883
37,-177.21518987341778,8.292069060470013,0.22472345616365355,WT,enhancer,hybrid,2883
38,-126.58227848101274,8.40034253822474,0.2213504942626841,WT,enhancer,hybrid,2883
39,-75.94936708860769,8.509534365797556,0.219683478289082,WT,enhancer,hybrid,2883
40,-25.31645569620264,8.583756503085207,0.2136613536827137,WT,enhancer,hybrid,2883
41,25.31645569620241,8.575458004541074,0.21202134469648348,WT,enhancer,hybrid,2883
42,75.94936708860769,8.541763924193914,0.21547460722843312,WT,enhancer,hybrid,2883
43,126.58227848101252,8.436634868251229,0.21808075558009357,WT,enhancer,hybrid,2883
44,177.21518987341778,8.374110119291256,0.21822535929016892,WT,enhancer,hybrid,2883
45,227.8481012658226,8.309158984837415,0.2225340762683777,WT,enhancer,hybrid,2883
46,278.4810126582279,8.158242503569875,0.2215109181309227,WT,enhancer,hybrid,2883
47,329.1139240506327,7.942537197352475,0.21542545196885127,WT,enhancer,hybrid,2883
48,379.746835443038,7.766713419504174,0.2142011301511875,WT,enhancer,hybrid,2883
49,430.37974683544326,7.530356631753954,0.2116766101237108,WT,enhancer,hybrid,2883
50,481.0126582278481,7.312223665194093,0.2164861578001342,WT,enhancer,hybrid,2883
51,531.6455696202534,7.113265959151371,0.2225529068869325,WT,enhancer,hybrid,2883
52,582.2784810126582,6.894665155855682,0.2251702564553838,WT,enhancer,hybrid,2883
53,632.9113924050635,6.672303789239465,0.2261645770019461,WT,enhancer,hybrid,2883
54,683.5443037974683,6.434859187786587,0.22470540559785696,WT,enhancer,hybrid,2883
55,734.1772151898736,6.1259916335360165,0.2167804326156713,WT,enhancer,hybrid,2883
56,784.8101265822784,5.7802106564854565,0.20362101728728016,WT,enhancer,hybrid,2883
57,835.4430379746836,5.4590328252595315,0.1891952155509024,WT,enhancer,hybrid,2883
58,886.0759493670885,5.239776507660286,0.1830902091443133,WT,enhancer,hybrid,2883
59,936.7088607594936,5.078969458054223,0.1842950033384704,WT,enhancer,hybrid,2883
60,987.3417721518986,4.9221048834258,0.18748121599598577,WT,enhancer,hybrid,2883
61,1037.9746835443038,4.75273227000763,0.18856992677365103,WT,enhancer,hybrid,2883
62,1088.607594936709,4.637832880024828,0.19746511216468185,WT,enhancer,hybrid,2883
63,1139.240506329114,4.4933806731227035,0.203279088417839,WT,enhancer,hybrid,2883
64,1189.8734177215188,4.386588637960868,0.2054940017387695,WT,enhancer,hybrid,2883
65,1240.506329113924,4.291676400954605,0.2042734418474268,WT,enhancer,hybrid,2883
66,1291.139240506329,4.162713687137615,0.20060207870477276,WT,enhancer,hybrid,2883
67,1341.772151898734,4.075323254915176,0.19484555662291533,WT,enhancer,hybrid,2883
68,1392.4050632911394,4.016671931706959,0.1892838574594334,WT,enhancer,hybrid,2883
69,1443.0379746835442,3.9426684807071606,0.18484749291152425,WT,enhancer,hybrid,2883
70,1493.6708860759495,3.854372842372504,0.18199197335672224,WT,enhancer,hybrid,2883
71,1544.3037974683543,3.7969214832800664,0.18377766410922255,WT,enhancer,hybrid,2883
72,1594.9367088607596,3.766911706719072,0.18205961803797713,WT,enhancer,hybrid,2883
73,1645.5696202531644,3.715304100666726,0.17612688024465026,WT,enhancer,hybrid,2883
74,1696.2025316455697,3.6383112579980383,0.16790708418477088,WT,enhancer,hybrid,2883
75,1746.8354430379743,3.556205496555643,0.153997384034282,WT,enhancer,hybrid,2883
76,1797.4683544303798,3.4842155580860243,0.14622854873577804,WT,enhancer,hybrid,2883
77,1848.1012658227849,3.39520209875034,0.13505995111759989,WT,enhancer,hybrid,2883
78,1898.73417721519,3.2839165677595914,0.11907846517860587,WT,enhancer,hybrid,2883
79,1949.3670886075947,3.1603481206804056,0.10264985724402186,WT,enhancer,hybrid,2883
80,2000,3.070585984226899,0.09406714774993193,WT,enhancer,hybrid,2883
1,-2000,2.0386112934127696,0.03649016639971021,WT,enhancer,none,16000
2,-1949.367088607595,2.0345630458317068,0.03721268101152424,WT,enhancer,none,16000
3,-1898.73417721519,2.0152489256700785,0.0375189179588996,WT,enhancer,none,16000
4,-1848.1012658227849,2.007525454374459,0.03706913796988914,WT,enhancer,none,16000
5,-1797.4683544303798,1.9975926789115632,0.03664682074424299,WT,enhancer,none,16000
6,-1746.8354430379748,1.983133300731164,0.03535754661252652,WT,enhancer,none,16000
7,-1696.2025316455697,1.9777046349399832,0.03439448453782366,WT,enhancer,none,16000
8,-1645.5696202531644,1.970669536551712,0.03379743128378494,WT,enhancer,none,16000
9,-1594.9367088607596,1.9707318848274715,0.0337028287531549,WT,enhancer,none,16000
10,-1544.3037974683543,1.9687915312961828,0.033372170335973,WT,enhancer,none,16000
11,-1493.6708860759495,1.9677197406899924,0.03346386127359862,WT,enhancer,none,16000
12,-1443.0379746835442,1.960363542238921,0.03357085732289691,WT,enhancer,none,16000
13,-1392.4050632911392,1.9419655509033624,0.03288307916037933,WT,enhancer,none,16000
14,-1341.772151898734,1.9326091324730652,0.03265392786732684,WT,enhancer,none,16000
15,-1291.139240506329,1.9201673017067409,0.0322045911281539,WT,enhancer,none,16000
16,-1240.506329113924,1.8920711352437865,0.0312370451367711,WT,enhancer,none,16000
17,-1189.873417721519,1.861423055664091,0.02980064896015869,WT,enhancer,none,16000
18,-1139.240506329114,1.8258769058891968,0.02851896326167015,WT,enhancer,none,16000
19,-1088.607594936709,1.8072593183990884,0.02795195375686703,WT,enhancer,none,16000
20,-1037.9746835443038,1.793668471939993,0.02744870408940749,WT,enhancer,none,16000
21,-987.3417721518988,1.7773746179165169,0.02754715011222719,WT,enhancer,none,16000
22,-936.7088607594936,1.7528672868155395,0.02685008346718576,WT,enhancer,none,16000
23,-886.0759493670887,1.7198493830653194,0.02605944243462756,WT,enhancer,none,16000
24,-835.4430379746836,1.6755822185296352,0.02438770830612655,WT,enhancer,none,16000
25,-784.8101265822784,1.6345963200550626,0.02196801088663307,WT,enhancer,none,16000
26,-734.1772151898733,1.601034736239043,0.01979331193032509,WT,enhancer,none,16000
27,-683.5443037974683,1.575841929164257,0.01808693578011567,WT,enhancer,none,16000
28,-632.9113924050632,1.5426518062698564,0.01685483898142088,WT,enhancer,none,16000
29,-582.2784810126582,1.517265904232025,0.01594807195686571,WT,enhancer,none,16000
30,-531.6455696202531,1.4863541402384497,0.01529327043221521,WT,enhancer,none,16000
31,-481.0126582278481,1.4598892879705752,0.01459859597835606,WT,enhancer,none,16000
32,-430.37974683544303,1.4368482879035989,0.01386377067206939,WT,enhancer,none,16000
33,-379.746835443038,1.4123684793216085,0.01312306863913078,WT,enhancer,none,16000
34,-329.11392405063293,1.3910531298624649,0.01244985574071421,WT,enhancer,none,16000
35,-278.4810126582279,1.368082306556202,0.01174568665767534,WT,enhancer,none,16000
36,-227.84810126582283,1.347411619735212,0.0111651192003999,WT,enhancer,none,16000
37,-177.21518987341778,1.3347379131530146,0.0107995261548591,WT,enhancer,none,16000
38,-126.58227848101274,1.331061769174699,0.01046291213575143,WT,enhancer,none,16000
39,-75.94936708860769,1.3278566912518028,0.01039811385072905,WT,enhancer,none,16000
40,-25.31645569620264,1.3274192415316388,0.01035679049744722,WT,enhancer,none,16000
41,25.31645569620241,1.3230005674485634,0.01037596821019894,WT,enhancer,none,16000
42,75.94936708860769,1.329635137414514,0.01050220593635689,WT,enhancer,none,16000
43,126.58227848101252,1.3405125242374658,0.01069138659516364,WT,enhancer,none,16000
44,177.21518987341778,1.356019677579697,0.01101653575411478,WT,enhancer,none,16000
45,227.8481012658226,1.3632768194577989,0.01139927786438827,WT,enhancer,none,16000
46,278.4810126582279,1.3813503815008914,0.01176813344045904,WT,enhancer,none,16000
47,329.1139240506327,1.4032615682485514,0.01235441399201832,WT,enhancer,none,16000
48,379.746835443038,1.4297472684445467,0.01312984763873202,WT,enhancer,none,16000
49,430.37974683544326,1.4665272461312664,0.01406664705672459,WT,enhancer,none,16000
50,481.0126582278481,1.4970999601558577,0.01495408153739455,WT,enhancer,none,16000
51,531.6455696202534,1.5350699736728426,0.01635476213635164,WT,enhancer,none,16000
52,582.2784810126582,1.5670369543763945,0.01766897387638352,WT,enhancer,none,16000
53,632.9113924050635,1.6011813957428338,0.01900250592579831,WT,enhancer,none,16000
54,683.5443037974683,1.6372758496216917,0.02042647249377162,WT,enhancer,none,16000
55,734.1772151898736,1.6762072425055796,0.02203981050262642,WT,enhancer,none,16000
56,784.8101265822784,1.7100612830220654,0.02426459040988479,WT,enhancer,none,16000
57,835.4430379746836,1.7431952036059506,0.02758196557494018,WT,enhancer,none,16000
58,886.0759493670885,1.778896910299581,0.03043901257684476,WT,enhancer,none,16000
59,936.7088607594936,1.799897065805658,0.03223715901357733,WT,enhancer,none,16000
60,987.3417721518986,1.8208438980894712,0.03330542265250839,WT,enhancer,none,16000
61,1037.9746835443038,1.8320520117747896,0.03257030822211589,WT,enhancer,none,16000
62,1088.607594936709,1.844822033976628,0.0310532416571961,WT,enhancer,none,16000
63,1139.240506329114,1.865441431365849,0.03039019744306032,WT,enhancer,none,16000
64,1189.8734177215188,1.8855354310377177,0.03047410021842357,WT,enhancer,none,16000
65,1240.506329113924,1.8933512031675424,0.03096803033233357,WT,enhancer,none,16000
66,1291.139240506329,1.9047742465076,0.03165928759274306,WT,enhancer,none,16000
67,1341.772151898734,1.927189383872506,0.03280068238880115,WT,enhancer,none,16000
68,1392.4050632911394,1.9485092759413185,0.03408552273636264,WT,enhancer,none,16000
69,1443.0379746835442,1.9744166378279335,0.03484742763019752,WT,enhancer,none,16000
70,1493.6708860759495,1.9939428802381236,0.03568999727627484,WT,enhancer,none,16000
71,1544.3037974683543,2.0036935495815387,0.03632274383599077,WT,enhancer,none,16000
72,1594.9367088607596,2.010678115780506,0.03659663278817435,WT,enhancer,none,16000
73,1645.5696202531644,2.017203910947728,0.03716630944289124,WT,enhancer,none,16000
74,1696.2025316455697,2.0156261020288895,0.03656430127792665,WT,enhancer,none,16000
75,1746.8354430379743,2.0026414509746258,0.03483002879852558,WT,enhancer,none,16000
76,1797.4683544303798,1.997812299856417,0.03406979342365195,WT,enhancer,none,16000
77,1848.1012658227849,1.9994494025450251,0.03443303035805732,WT,enhancer,none,16000
78,1898.73417721519,2.0092682826582875,0.03662180306017636,WT,enhancer,none,16000
79,1949.3670886075947,2.0149394008364503,0.03813492447736856,WT,enhancer,none,16000
80,2000,2.013217344968207,0.03816391436088684,WT,enhancer,none,16000
1,-2000,6.761603038098575,0.14756140728612255,DHX36KO,promoter,parallel,7385
2,-1949.367088607595,6.7695475127677085,0.1453358771396007,DHX36KO,promoter,parallel,7385
3,-1898.73417721519,6.776005353103613,0.14261735617472984,DHX36KO,promoter,parallel,7385
4,-1848.1012658227849,6.793909532091145,0.1448481627119365,DHX36KO,promoter,parallel,7385
5,-1797.4683544303798,6.799721621410165,0.1497453695323553,DHX36KO,promoter,parallel,7385
6,-1746.8354430379748,6.821840581537611,0.15471459559442355,DHX36KO,promoter,parallel,7385
7,-1696.2025316455697,6.877378296723298,0.15716802110937053,DHX36KO,promoter,parallel,7385
8,-1645.5696202531644,6.912294362118755,0.15701588749203155,DHX36KO,promoter,parallel,7385
9,-1594.9367088607596,6.9612548645019965,0.15709134454579915,DHX36KO,promoter,parallel,7385
10,-1544.3037974683543,6.963494985760482,0.15450952054133896,DHX36KO,promoter,parallel,7385
11,-1493.6708860759495,6.979473029456702,0.1534429982312445,DHX36KO,promoter,parallel,7385
12,-1443.0379746835442,7.0001444351666136,0.15389091124733173,DHX36KO,promoter,parallel,7385
13,-1392.4050632911392,7.019163646847904,0.1566412554992095,DHX36KO,promoter,parallel,7385
14,-1341.772151898734,7.0952597947295,0.1638863984267395,DHX36KO,promoter,parallel,7385
15,-1291.139240506329,7.137673714310072,0.1696842781769898,DHX36KO,promoter,parallel,7385
16,-1240.506329113924,7.1637446826402345,0.17203756350641491,DHX36KO,promoter,parallel,7385
17,-1189.873417721519,7.18479348649023,0.1722264349387705,DHX36KO,promoter,parallel,7385
18,-1139.240506329114,7.183469435425167,0.17029373969105102,DHX36KO,promoter,parallel,7385
19,-1088.607594936709,7.225414788435555,0.1717075402831576,DHX36KO,promoter,parallel,7385
20,-1037.9746835443038,7.2870184205366675,0.1722585071092763,DHX36KO,promoter,parallel,7385
21,-987.3417721518988,7.343819035413329,0.1739593236284034,DHX36KO,promoter,parallel,7385
22,-936.7088607594936,7.338754866755323,0.1725886848760693,DHX36KO,promoter,parallel,7385
23,-886.0759493670887,7.321123489515154,0.1677877862485117,DHX36KO,promoter,parallel,7385
24,-835.4430379746836,7.321329099354048,0.16219823530815028,DHX36KO,promoter,parallel,7385
25,-784.8101265822784,7.367027330384462,0.15922824367776264,DHX36KO,promoter,parallel,7385
26,-734.1772151898733,7.4590518832255155,0.16107992021033285,DHX36KO,promoter,parallel,7385
27,-683.5443037974683,7.556849558799053,0.16227897688393916,DHX36KO,promoter,parallel,7385
28,-632.9113924050632,7.665869869878614,0.16384736855556742,DHX36KO,promoter,parallel,7385
29,-582.2784810126582,7.753768118970041,0.16555997678649476,DHX36KO,promoter,parallel,7385
30,-531.6455696202531,7.873987642555198,0.1702825125430505,DHX36KO,promoter,parallel,7385
31,-481.0126582278481,8.021155781007572,0.17663937724734063,DHX36KO,promoter,parallel,7385
32,-430.37974683544303,8.219799161815665,0.1873323143657949,DHX36KO,promoter,parallel,7385
33,-379.746835443038,8.4481190469610965,0.1954446976883458,DHX36KO,promoter,parallel,7385
34,-329.11392405063293,8.779594711921952,0.2086538269184366,DHX36KO,promoter,parallel,7385
35,-278.4810126582279,9.127312414285534,0.2251986382093228,DHX36KO,promoter,parallel,7385
36,-227.84810126582283,9.464835421948743,0.2440225125314626,DHX36KO,promoter,parallel,7385
37,-177.21518987341778,9.849941390848835,0.26501027156758544,DHX36KO,promoter,parallel,7385
38,-126.58227848101274,10.176654622465998,0.28032696787146966,DHX36KO,promoter,parallel,7385
39,-75.94936708860769,10.444767769927823,0.28861739929306196,DHX36KO,promoter,parallel,7385
40,-25.31645569620264,10.46816707801453,0.28294496227781324,DHX36KO,promoter,parallel,7385
41,25.31645569620241,10.31230484708516,0.2686550864730764,DHX36KO,promoter,parallel,7385
42,75.94936708860769,10.100490495461584,0.25180908805256796,DHX36KO,promoter,parallel,7385
43,126.58227848101252,9.877896234528473,0.23589298465626868,DHX36KO,promoter,parallel,7385
44,177.21518987341778,9.68063389559778,0.22618165060838735,DHX36KO,promoter,parallel,7385
45,227.8481012658226,9.386299844353765,0.21583046585450344,DHX36KO,promoter,parallel,7385
46,278.4810126582279,9.049714640904591,0.2037283770306477,DHX36KO,promoter,parallel,7385
47,329.1139240506327,8.78074753164949,0.19496912944458683,DHX36KO,promoter,parallel,7385
48,379.746835443038,8.543112835716217,0.18561264107394185,DHX36KO,promoter,parallel,7385
49,430.37974683544326,8.300172729170315,0.17514641467638176,DHX36KO,promoter,parallel,7385
50,481.0126582278481,8.07933608524419,0.16847996492088027,DHX36KO,promoter,parallel,7385
51,531.6455696202534,7.91033690139473,0.16815662193974196,DHX36KO,promoter,parallel,7385
52,582.2784810126582,7.81303974527851,0.16947317531524514,DHX36KO,promoter,parallel,7385
53,632.9113924050635,7.744968571806029,0.16872700261666412,DHX36KO,promoter,parallel,7385
54,683.5443037974683,7.639231552319665,0.16625575195637438,DHX36KO,promoter,parallel,7385
55,734.1772151898736,7.538770052950745,0.16341639368218075,DHX36KO,promoter,parallel,7385
56,784.8101265822784,7.448495781487305,0.1607604709096699,DHX36KO,promoter,parallel,7385
57,835.4430379746836,7.410447604424096,0.16080624202398586,DHX36KO,promoter,parallel,7385
58,886.0759493670885,7.331354206135999,0.16404328397924892,DHX36KO,promoter,parallel,7385
59,936.7088607594936,7.312414448484344,0.17038782971622016,DHX36KO,promoter,parallel,7385
60,987.3417721518986,7.292088320884821,0.1740515908805039,DHX36KO,promoter,parallel,7385
61,1037.9746835443038,7.261779217164206,0.17619682711913506,DHX36KO,promoter,parallel,7385
62,1088.607594936709,7.211158361799748,0.17513158346299476,DHX36KO,promoter,parallel,7385
63,1139.240506329114,7.136271924385715,0.17401700047685012,DHX36KO,promoter,parallel,7385
64,1189.8734177215188,7.090438170999094,0.17444750057068495,DHX36KO,promoter,parallel,7385
65,1240.506329113924,7.061774259684775,0.1722017941335693,DHX36KO,promoter,parallel,7385
66,1291.139240506329,7.036738834579006,0.16787030901291647,DHX36KO,promoter,parallel,7385
