ko,column,direction,bin,position,mean,sem,n
DHX36KO,WT (DHX36KO DEGs),up,62,1088.6075949367087,2.425492318548807,0.9849504672909102,41
DHX36KO,WT (DHX36KO DEGs),up,63,1139.240506329114,2.277555282658678,0.9156554066625849,41
DHX36KO,WT (DHX36KO DEGs),up,64,1189.8734177215188,2.2302329295049836,0.7535800748926338,41
DHX36KO,WT (DHX36KO DEGs),up,65,1240.506329113924,2.283265078610521,0.7034909534995087,41
DHX36KO,WT (DHX36KO DEGs),up,66,1291.1392405063293,2.116248530197919,0.5525459730712338,41
DHX36KO,WT (DHX36KO DEGs),up,67,1341.7721518987341,1.9232531659002228,0.42818238125280583,41
DHX36KO,WT (DHX36KO DEGs),up,68,1392.4050632911394,1.8066925869336943,0.43732486935404724,41
DHX36KO,WT (DHX36KO DEGs),up,69,1443.0379746835442,1.6974472037951152,0.42515218804538196,41
DHX36KO,WT (DHX36KO DEGs),up,70,1493.6708860759495,1.525700736627346,0.33375802492364676,41
DHX36KO,WT (DHX36KO DEGs),up,71,1544.3037974683543,1.2617047229627283,0.24420496531080677,41
DHX36KO,WT (DHX36KO DEGs),up,72,1594.9367088607596,1.22972437823691,0.2221309333394647,41
DHX36KO,WT (DHX36KO DEGs),up,73,1645.5696202531644,1.2880568656494946,0.2328771033175652,41
DHX36KO,WT (DHX36KO DEGs),up,74,1696.2025316455697,1.3643526751626798,0.2582549928664287,41
DHX36KO,WT (DHX36KO DEGs),up,75,1746.8354430379745,1.4440979413482231,0.2641015773580272,41
DHX36KO,WT (DHX36KO DEGs),up,76,1797.4683544303798,1.4167991814380738,0.26065539571492724,41
DHX36KO,WT (DHX36KO DEGs),up,77,1848.1012658227846,1.4804602732503318,0.29648183057700417,41
DHX36KO,WT (DHX36KO DEGs),up,78,1898.73417721519,1.5659093994822928,0.31240314566303307,41
DHX36KO,WT (DHX36KO DEGs),up,79,1949.3670886075947,1.6658165480450886,0.3171441205888011,41
DHX36KO,WT (DHX36KO DEGs),up,80,2000,1.6856345752584256,0.32031287931630914,41
DHX36KO,WT (DHX36KO DEGs),down,1,-2000,2.312041642707691,1.295886611811219,19
DHX36KO,WT (DHX36KO DEGs),down,2,-1949.367088607595,2.043602575377414,0.9551057977743899,19
DHX36KO,WT (DHX36KO DEGs),down,3,-1898.73417721519,1.8313341989433556,0.7316667506015769,19
DHX36KO,WT (DHX36KO DEGs),down,4,-1848.1012658227849,1.727357082199632,0.6187705934467366,19
DHX36KO,WT (DHX36KO DEGs),down,5,-1797.4683544303798,1.5785932487353944,0.5002133874437226,19
DHX36KO,WT (DHX36KO DEGs),down,6,-1746.8354430379748,1.409695788266366,0.38712020364059035,19
DHX36KO,WT (DHX36KO DEGs),down,7,-1696.2025316455697,1.2486719799041748,0.3424096905051076,19
DHX36KO,WT (DHX36KO DEGs),down,8,-1645.5696202531644,1.2260503013928732,0.3170628353592567,19
DHX36KO,WT (DHX36KO DEGs),down,9,-1594.9367088607596,1.1854040836033068,0.27148365281462733,19
DHX36KO,WT (DHX36KO DEGs),down,10,-1544.3037974683543,1.2005359901043406,0.31563505477195164,19
DHX36KO,WT (DHX36KO DEGs),down,11,-1493.6708860759495,1.208110989771391,0.3206687065419259,19
DHX36KO,WT (DHX36KO DEGs),down,12,-1443.0379746835442,1.431132407774005,0.43146074157147074,19
DHX36KO,WT (DHX36KO DEGs),down,13,-1392.4050632911392,1.4283893519117121,0.4999175989300613,19
DHX36KO,WT (DHX36KO DEGs),down,14,-1341.7721518987341,1.3654366026426616,0.4748527645135274,19
DHX36KO,WT (DHX36KO DEGs),down,15,-1291.139240506329,1.4232874029142815,0.432188341250263,19
DHX36KO,WT (DHX36KO DEGs),down,16,-1240.506329113924,1.3406444750752367,0.38130941513905214,19
DHX36KO,WT (DHX36KO DEGs),down,17,-1189.873417721519,1.4210102546842476,0.36644685077165234,19
DHX36KO,WT (DHX36KO DEGs),down,18,-1139.240506329114,1.40325451968009,0.35509431443562123,19
DHX36KO,WT (DHX36KO DEGs),down,19,-1088.607594936709,1.3196855748327154,0.3406944806829206,19
DHX36KO,WT (DHX36KO DEGs),down,20,-1037.9746835443038,1.3304155187021223,0.3138838937972062,19
DHX36KO,WT (DHX36KO DEGs),down,21,-987.3417721518988,1.2695862576836034,0.3455332933717192,19
DHX36KO,WT (DHX36KO DEGs),down,22,-936.7088607594937,1.2451030983841211,0.3550246664232521,19
DHX36KO,WT (DHX36KO DEGs),down,23,-886.0759493670887,1.1716684850893522,0.3310514646779921,19
DHX36KO,WT (DHX36KO DEGs),down,24,-835.4430379746836,1.180004770002867,0.2993804500338705,19
DHX36KO,WT (DHX36KO DEGs),down,25,-784.8101265822784,1.114859968068307,0.2670565157023489,19
DHX36KO,WT (DHX36KO DEGs),down,26,-734.1772151898733,0.9939964897172493,0.23170231732765315,19
DHX36KO,WT (DHX36KO DEGs),down,27,-683.5443037974683,1.1349006634846068,0.25372813556865503,19
DHX36KO,WT (DHX36KO DEGs),down,28,-632.9113924050632,1.301279312309466,0.3232015944550434,19
DHX36KO,WT (DHX36KO DEGs),down,29,-582.2784810126582,1.5229152948814526,0.39520263076763645,19
DHX36KO,WT (DHX36KO DEGs),down,30,-531.6455696202531,1.671782858246251,0.44239953540271054,19
DHX36KO,WT (DHX36KO DEGs),down,31,-481.0126582278481,1.5273937198153713,0.38967382858770605,19
DHX36KO,WT (DHX36KO DEGs),down,32,-430.37974683544303,1.4699735716351292,0.36791681589066527,19
DHX36KO,WT (DHX36KO DEGs),down,33,-379.746835443038,1.4154983399207133,0.3427328662173702,19
DHX36KO,WT (DHX36KO DEGs),down,34,-329.11392405063293,1.3164248159057215,0.28219484020177144,19
DHX36KO,WT (DHX36KO DEGs),down,35,-278.4810126582279,1.1791805885549178,0.21798269002080828,19
DHX36KO,WT (DHX36KO DEGs),down,36,-227.84810126582283,0.8630612652343616,0.1689958718878472,19
DHX36KO,WT (DHX36KO DEGs),down,37,-177.21518987341778,0.8063804260889689,0.1987421835009902,19
DHX36KO,WT (DHX36KO DEGs),down,38,-126.58227848101274,0.8460058374572219,0.22523844579437896,19
DHX36KO,WT (DHX36KO DEGs),down,39,-75.94936708860769,0.7869140318820351,0.226258616593183,19
DHX36KO,WT (DHX36KO DEGs),down,40,-25.316455696202638,0.705612167559172,0.22752651811318664,19
DHX36KO,WT (DHX36KO DEGs),down,41,25.31645569620241,0.6062863086817557,0.18385517089508147,19
DHX36KO,WT (DHX36KO DEGs),down,42,75.94936708860769,0.6197696155414246,0.1746878510299583,19
DHX36KO,WT (DHX36KO DEGs),down,43,126.58227848101251,0.722970348575659,0.20004538657949095,19
DHX36KO,WT (DHX36KO DEGs),down,44,177.21518987341778,0.8800100113216199,0.27246437771089266,19
DHX36KO,WT (DHX36KO DEGs),down,45,227.8481012658226,0.9111872009645429,0.28013198144329404,19
DHX36KO,WT (DHX36KO DEGs),down,46,278.4810126582279,1.0455809507035372,0.31081884154741174,19
DHX36KO,WT (DHX36KO DEGs),down,47,329.1139240506327,1.2924869042112117,0.41409969236919114,19
DHX36KO,WT (DHX36KO DEGs),down,48,379.746835443038,1.4691079044342041,0.40208564462117946,19
DHX36KO,WT (DHX36KO DEGs),down,49,430.37974683544326,1.4459313587975084,0.37018685198579787,19
DHX36KO,WT (DHX36KO DEGs),down,50,481.0126582278481,1.6272118387724224,0.4024584355802557,19
DHX36KO,WT (DHX36KO DEGs),down,51,531.6455696202534,1.8073911936241285,0.4037676754139458,19
DHX36KO,WT (DHX36KO DEGs),down,52,582.2784810126582,1.6986973199928017,0.38645621081890624,19
DHX36KO,WT (DHX36KO DEGs),down,53,632.9113924050635,1.6466790877308761,0.38578491677208593,19
DHX36KO,WT (DHX36KO DEGs),down,54,683.5443037974683,1.7577551762262982,0.4053564853908889,19
DHX36KO,WT (DHX36KO DEGs),down,55,734.1772151898736,1.8318800881871007,0.48620295376463296,19
DHX36KO,WT (DHX36KO DEGs),down,56,784.8101265822784,1.788575913989753,0.4918045235691908,19
DHX36KO,WT (DHX36KO DEGs),down,57,835.4430379746836,1.9126878004325063,0.5537733682987639,19
DHX36KO,WT (DHX36KO DEGs),down,58,886.0759493670885,1.7952442895738703,0.5701997305046076,19
DHX36KO,WT (DHX36KO DEGs),down,59,936.7088607594937,1.8595279096720512,0.6500641086160344,19
DHX36KO,WT (DHX36KO DEGs),down,60,987.3417721518986,1.90761822767425,0.7249672623429151,19
DHX36KO,WT (DHX36KO DEGs),down,61,1037.9746835443038,1.9899244785727117,0.7888875731568983,19
DHX36KO,WT (DHX36KO DEGs),down,62,1088.6075949367087,2.161697289232622,0.9801244428567841,19
DHX36KO,WT (DHX36KO DEGs),down,63,1139.240506329114,2.420453089120095,1.3552042701601696,19
DHX36KO,WT (DHX36KO DEGs),down,64,1189.8734177215188,2.772540934880575,1.635984835100506,19
DHX36KO,WT (DHX36KO DEGs),down,65,1240.506329113924,2.4512211168439766,1.4427099460115065,19
DHX36KO,WT (DHX36KO DEGs),down,66,1291.1392405063293,2.2340435318779526,1.1619248186012674,19
DHX36KO,WT (DHX36KO DEGs),down,67,1341.7721518987341,2.0374462548055146,0.9705316997926675,19
DHX36KO,WT (DHX36KO DEGs),down,68,1392.4050632911394,2.089973289380994,0.9015636718634812,19
DHX36KO,WT (DHX36KO DEGs),down,69,1443.0379746835442,2.0117108240880466,0.7514287313067661,19
DHX36KO,WT (DHX36KO DEGs),down,70,1493.6708860759495,1.7613225975789522,0.5376597880117352,19
DHX36KO,WT (DHX36KO DEGs),down,71,1544.3037974683543,1.7278363672055697,0.5425304562656599,19
DHX36KO,WT (DHX36KO DEGs),down,72,1594.9367088607596,1.6010344901001243,0.43046913114724417,19
DHX36KO,WT (DHX36KO DEGs),down,73,1645.5696202531644,1.475232555991725,0.36732429807521627,19
DHX36KO,WT (DHX36KO DEGs),down,74,1696.2025316455697,1.4432175852541338,0.3243308368527005,19
DHX36KO,WT (DHX36KO DEGs),down,75,1746.8354430379745,1.4775787338039332,0.3600451923925358,19
DHX36KO,WT (DHX36KO DEGs),down,76,1797.4683544303798,1.5316436980481734,0.4415858580045137,19
DHX36KO,WT (DHX36KO DEGs),down,77,1848.1012658227846,1.7845601095233046,0.5426421240880861,19
DHX36KO,WT (DHX36KO DEGs),down,78,1898.73417721519,2.2270272057098253,0.7595113140147997,19
DHX36KO,WT (DHX36KO DEGs),down,79,1949.3670886075947,2.6240785133629516,1.11329130782604,19
DHX36KO,WT (DHX36KO DEGs),down,80,2000,2.9008517313840096,1.34551045692367,19
dKO,WT (dKO DEGs),up,1,-2000,1.380551674327697,0.20361467432995584,83
dKO,WT (dKO DEGs),up,2,-1949.367088607595,1.4346849447273347,0.24527210085487727,83
dKO,WT (dKO DEGs),up,3,-1898.73417721519,1.5067804815874521,0.2191748522104548,83
dKO,WT (dKO DEGs),up,4,-1848.1012658227849,1.4545113748144434,0.20040173228824731,83
dKO,WT (dKO DEGs),up,5,-1797.4683544303798,1.3747948550794977,0.17465825569792848,83
dKO,WT (dKO DEGs),up,6,-1746.8354430379748,1.3516493737841226,0.17529710914532298,83
dKO,WT (dKO DEGs),up,7,-1696.2025316455697,1.4293654006552026,0.17751201018733215,83
dKO,WT (dKO DEGs),up,8,-1645.5696202531644,1.4069864141893196,0.17358221726505205,83
dKO,WT (dKO DEGs),up,9,-1594.9367088607596,1.3569452310661714,0.1634779937916064,83
dKO,WT (dKO DEGs),up,10,-1544.3037974683543,1.277393428484599,0.16889046067676375,83
dKO,WT (dKO DEGs),up,11,-1493.6708860759495,1.2748640809001692,0.16682310859169,83
dKO,WT (dKO DEGs),up,12,-1443.0379746835442,1.3722066369880155,0.17513534465113464,83
dKO,WT (dKO DEGs),up,13,-1392.4050632911392,1.3970169525165634,0.1730201120264509,83
dKO,WT (dKO DEGs),up,14,-1341.7721518987341,1.3874838324818746,0.16782556535162585,83
dKO,WT (dKO DEGs),up,15,-1291.139240506329,1.3554454358323031,0.17495401727171542,83
dKO,WT (dKO DEGs),up,16,-1240.506329113924,1.4159898305035021,0.19167598091459118,83
dKO,WT (dKO DEGs),up,17,-1189.873417721519,1.521945181065295,0.21910311304122687,83
dKO,WT (dKO DEGs),up,18,-1139.240506329114,1.7240054470659738,0.2885559433590604,83
dKO,WT (dKO DEGs),up,19,-1088.607594936709,1.9304037280733806,0.4179797633368143,83
dKO,WT (dKO DEGs),up,20,-1037.9746835443038,1.9610418064910244,0.439454690079483,83
dKO,WT (dKO DEGs),up,21,-987.3417721518988,2.0581392385011696,0.49400534631543597,83
dKO,WT (dKO DEGs),up,22,-936.7088607594937,2.1582916189389056,0.5438707524150207,83
dKO,WT (dKO DEGs),up,23,-886.0759493670887,2.1711379318639454,0.48361074707088497,83
dKO,WT (dKO DEGs),up,24,-835.4430379746836,2.1522444366068245,0.4905931492194342,83
dKO,WT (dKO DEGs),up,25,-784.8101265822784,2.067833242694058,0.4873635978390055,83
dKO,WT (dKO DEGs),up,26,-734.1772151898733,2.173171175550744,0.5332295774817006,83
dKO,WT (dKO DEGs),up,27,-683.5443037974683,2.4610911440274803,0.622745335085514,83
dKO,WT (dKO DEGs),up,28,-632.9113924050632,2.73268682722107,0.6894205546356287,83
dKO,WT (dKO DEGs),up,29,-582.2784810126582,3.062974376534841,0.7668170709170797,83
dKO,WT (dKO DEGs),up,30,-531.6455696202531,3.3970461312355287,0.9096877309749358,83
dKO,WT (dKO DEGs),up,31,-481.0126582278481,3.484653557448023,0.957428073199016,83
dKO,WT (dKO DEGs),up,32,-430.37974683544303,3.525926832070791,0.9028623896777764,83
dKO,WT (dKO DEGs),up,33,-379.746835443038,3.3839054012681586,0.8081122342634771,83
dKO,WT (dKO DEGs),up,34,-329.11392405063293,3.146635104077887,0.7594765758294717,83
dKO,WT (dKO DEGs),up,35,-278.4810126582279,3.0156015794056965,0.7151975693935876,83
dKO,WT (dKO DEGs),up,36,-227.84810126582283,2.8886042129945566,0.6976636174254437,83
dKO,WT (dKO DEGs),up,37,-177.21518987341778,2.7415078225480505,0.6170620666086276,83
dKO,WT (dKO DEGs),up,38,-126.58227848101274,2.7186224328178956,0.564649566252425,83
dKO,WT (dKO DEGs),up,39,-75.94936708860769,2.5546994512243923,0.522772293529724,83
dKO,WT (dKO DEGs),up,40,-25.316455696202638,2.4901306394975347,0.5289928165204881,83
