bin,position,mean,sem,genotype,group,none_mean,none_sem,ratio,ratio_sem
37,-177.21518987341778,7.406214005767175,0.6727526869252592,WT,hybrid,1.0485160437793397,0.009880828664562715,7.063519962052019,0.6450671827980883
38,-126.58227848101274,7.585492846326009,0.6506456319362203,WT,hybrid,1.0539464129409735,0.009941227467923117,7.197228201725315,0.6210636684056966
39,-75.94936708860769,7.734670257541226,0.623552949447581,WT,hybrid,1.0563463222315959,0.01002110001223244,7.3220970194711,0.5943649886561411
40,-25.316455696202638,7.800047719518593,0.5959601961543501,WT,hybrid,1.0655534938577707,0.010131040420406053,7.320184077552974,0.5636101452399259
41,25.31645569620241,7.712944396084817,0.565154157676328,WT,hybrid,1.0648242908430083,0.010089546462096565,7.243396363524515,0.5351679969348259
42,75.94936708860769,7.461938252965288,0.5367048171721894,WT,hybrid,1.0640246698586642,0.010071069867160104,7.01293726014498,0.5087588893262356
43,126.58227848101251,7.239787902208673,0.5137724606350201,WT,hybrid,1.0544922821275524,0.009971474479390927,6.86566229541445,0.491529088398696
44,177.21518987341778,6.904584358351142,0.47536652230612014,WT,hybrid,1.0546176340896116,0.01001395080432457,6.5470025677234736,0.45501444264560326
45,227.8481012658226,6.5643264022856,0.43449448697596155,WT,hybrid,1.0563143546213383,0.010001708701238723,6.214368264112763,0.41551792687180794
46,278.4810126582279,6.162619746646755,0.3933529470613733,WT,hybrid,1.057406798863739,0.010016213420639583,5.828050049677136,0.376071808024508
47,329.1139240506327,5.868479597861983,0.3708967408420061,WT,hybrid,1.0514347885685025,0.009983895301338246,5.581401397086875,0.356712015802647
48,379.746835443038,5.644474374094778,0.34901661349413543,WT,hybrid,1.0430124670645262,0.00992595736932668,5.4117036491238615,0.33856364131965694
49,430.37974683544326,5.554331626117355,0.33673011289159965,WT,hybrid,1.0369130460588247,0.009930565194272035,5.356603089553812,0.328769924574906
50,481.0126582278481,5.488421119526854,0.3412374652677499,WT,hybrid,1.0258556979094975,0.009830485319864368,5.350090788315776,0.3365646459210168
51,531.6455696202534,5.432112541435792,0.3613698477421752,WT,hybrid,1.0290684452813998,0.009819088115838844,5.278669816710176,0.3547558667770097
52,582.2784810126582,5.401724816254064,0.3800037828932381,WT,hybrid,1.0321994008033004,0.009871362224025917,5.233218322012411,0.3715358259222492
53,632.9113924050635,5.3554958772730705,0.4091265130281875,WT,hybrid,1.0395124551225219,0.009973791263690445,5.151930456323244,0.3966673913318264
54,683.5443037974683,5.344381616336923,0.4514495897452672,WT,hybrid,1.040672534403364,0.01002288252969658,5.135507510439825,0.43661618375260575
55,734.1772151898736,5.271502852144267,0.49080006275936233,WT,hybrid,1.0403135236511964,0.009971476070654657,5.067225151166768,0.4742744399367752
56,784.8101265822784,5.208708026634072,0.5155404051385428,WT,hybrid,1.0368547191244784,0.009895778016819713,5.02356591580382,0.4995219172494217
57,835.4430379746836,5.157641357128832,0.5134945033137427,WT,hybrid,1.042912999852573,0.009966404869896497,4.945418609086204,0.49462855440392267
58,886.0759493670885,5.133185472552667,0.4947449072605962,WT,hybrid,1.0442263018152544,0.01004714979655436,4.915778757563642,0.47614586432121914
59,936.7088607594937,5.130360576311747,0.46389981546704157,WT,hybrid,1.0463995175666827,0.0100354415890972,4.902869783657761,0.4458161374921701
60,987.3417721518986,5.130215915253363,0.42351167589809813,WT,hybrid,1.0436852559523653,0.009931479603843694,4.91548183323911,0.4084718109896293
61,1037.9746835443038,5.185534262657166,0.42324157958966274,WT,hybrid,1.0426863797845036,0.009866220529573394,4.973244460840547,0.4086332315940651
62,1088.6075949367087,5.158476633360086,0.4226746311916363,WT,hybrid,1.0445195672367729,0.009897159712673433,4.938611774412798,0.40735607636249177
63,1139.240506329114,5.110260406509421,0.41878028014045116,WT,hybrid,1.045214312449096,0.009909592620940072,4.88919865107406,0.4033370201683231
64,1189.8734177215188,5.1825185061350805,0.451039303130592,WT,hybrid,1.0443490772052033,0.009951638285069977,4.962438919373672,0.43446660998629155
65,1240.506329113924,5.3359450031897735,0.467099705546001,WT,hybrid,1.0488674453900433,0.009973294794746422,5.087339707836476,0.4479567424093137
66,1291.1392405063293,5.388671475696364,0.4628091949856027,WT,hybrid,1.0524643802006293,0.009949024440973517,5.120051164742631,0.4423941716384197
67,1341.7721518987341,5.432197404628958,0.45066656635405,WT,hybrid,1.055083634728885,0.010029700238518235,5.148594126402898,0.4299331150854883
68,1392.4050632911394,5.313188566836671,0.4205179558938866,WT,hybrid,1.0554507510811741,0.01003248476275659,5.034046886028543,0.4012881228645086
69,1443.0379746835442,5.235366522915244,0.3975985544277767,WT,hybrid,1.055948648587588,0.010039648183618197,4.957974547264157,0.3794713405409466
70,1493.6708860759495,5.1996518984823465,0.39117297472305174,WT,hybrid,1.0527250677152302,0.010033614951010569,4.939230629101814,0.3745515357435958
71,1544.3037974683543,5.150639493920982,0.38284031837293947,WT,hybrid,1.0542407591134573,0.010027150867566255,4.885638739913936,0.3661041914221669
72,1594.9367088607596,5.039244741718724,0.37232123315107885,WT,hybrid,1.0586295294700299,0.01008569674906042,4.760158867135953,0.35461300818053115
73,1645.5696202531644,4.8741160669231105,0.3447719517658628,WT,hybrid,1.0610689816032064,0.010151828268478606,4.59359019199547,0.32788766952402915
74,1696.2025316455697,4.880327019258758,0.3292628280424543,WT,hybrid,1.0600465245792712,0.010146818115435947,4.603880024224166,0.3137222533763231
75,1746.8354430379745,4.8030570770245395,0.31859226904806753,WT,hybrid,1.055423543004871,0.010062301489741358,4.550833747132332,0.3049641282947526
76,1797.4683544303798,4.800192091601378,0.3331523671767437,WT,hybrid,1.0570571969500107,0.009997123753346288,4.5410902129531445,0.31808237641711073
77,1848.1012658227846,4.817693454832258,0.3480708765124987,WT,hybrid,1.061336466886566,0.009976850764217709,4.539270632022075,0.3307195386541034
78,1898.73417721519,4.825386479837732,0.35718492663101875,WT,hybrid,1.0687565551631146,0.010027435743974314,4.514953809196779,0.33688000206780755
79,1949.3670886075947,4.812645853109151,0.36563372743714434,WT,hybrid,1.0709967902292805,0.010127435624966775,4.493613703621701,0.34402995694641286
80,2000,4.761550340506087,0.3591544967020363,WT,hybrid,1.0753732464733148,0.010255279866760798,4.427811791042399,0.33663999638888986
1,-2000,6.761603038098575,0.14756140728612255,DHX36KO,parallel,1.6458330294971992,0.01529932707498456,4.108316528417369,0.0974523635855651
2,-1949.367088607595,6.7695475127677085,0.1453358771396007,DHX36KO,parallel,1.6290632212780674,0.015047438886772423,4.155484835914913,0.09712112042759283
3,-1898.73417721519,6.776005353103613,0.14261735617472984,DHX36KO,parallel,1.6190305709377877,0.014832230400897022,4.185223846130812,0.09607077590997128
4,-1848.1012658227849,6.793909532091145,0.1448481627119365,DHX36KO,parallel,1.6122071846909367,0.014800034996833977,4.214042460922013,0.09781909251050913
5,-1797.4683544303798,6.799721621410165,0.1497453695323553,DHX36KO,parallel,1.6044299284681132,0.014793833815587009,4.238091985670226,0.10118310976042916
6,-1746.8354430379748,6.821840581537611,0.15471459559442355,DHX36KO,parallel,1.5980649429600657,0.014786935725346723,4.26881311150074,0.10456146471297233
7,-1696.2025316455697,6.877378296723298,0.15716802110937053,DHX36KO,parallel,1.592764356128372,0.014822961778386516,4.317888123413657,0.10654468347229874
8,-1645.5696202531644,6.912294362118755,0.15701588749203155,DHX36KO,parallel,1.5912977917290139,0.01478106971505073,4.343809435321498,0.10660238258017427
9,-1594.9367088607596,6.9612548645019965,0.15709134454579915,DHX36KO,parallel,1.5928753854643916,0.014722044417055595,4.370244482415988,0.10657221820580756
10,-1544.3037974683543,6.963494985760482,0.15450952054133896,DHX36KO,parallel,1.58902594163544,0.014646406381080048,4.382241222942899,0.10529120512254549
11,-1493.6708860759495,6.979473029456702,0.1534429982312445,DHX36KO,parallel,1.5837592923995751,0.01463425428913267,4.406902654305508,0.10509488350307501
12,-1443.0379746835442,7.0001444351666136,0.15389091124733173,DHX36KO,parallel,1.587435977832495,0.014660845377250736,4.409717640849175,0.10515026903247139
13,-1392.4050632911392,7.019163646847904,0.1566412554992095,DHX36KO,parallel,1.5890956415600246,0.014713661403738358,4.417080673607002,0.10672033726442481
14,-1341.7721518987341,7.0952597947295,0.1638863984267395,DHX36KO,parallel,1.5720700065266089,0.014595831662056347,4.513323048765517,0.11235541286303462
15,-1291.139240506329,7.137673714310072,0.1696842781769898,DHX36KO,parallel,1.5682626046958326,0.01445448790347147,4.551325583443621,0.11604620135124674
16,-1240.506329113924,7.1637446826402345,0.17203756350641491,DHX36KO,parallel,1.5669287109779968,0.014347389195997717,4.571838292610639,0.11750256184998625
17,-1189.873417721519,7.18479348649023,0.1722264349387705,DHX36KO,parallel,1.5695223175967394,0.014361620106179723,4.577694376140903,0.11745469947042245
18,-1139.240506329114,7.183469435425167,0.17029373969105102,DHX36KO,parallel,1.5833332857333855,0.014497689315329234,4.536928200873292,0.11529785868552357
19,-1088.607594936709,7.225414788435555,0.1717075402831576,DHX36KO,parallel,1.5969761405842169,0.014787731134235076,4.524435027433975,0.11539442677420844
20,-1037.9746835443038,7.2870184205366675,0.1722585071092763,DHX36KO,parallel,1.6017378146922387,0.01489241616363279,4.5494452048863,0.11556425768363399
21,-987.3417721518988,7.343819035413329,0.1739593236284034,DHX36KO,parallel,1.6018192925067427,0.01483289284250487,4.584673857886136,0.11660427613799607
22,-936.7088607594937,7.338754866755323,0.1725886848760693,DHX36KO,parallel,1.5990784000322245,0.014756761198160537,4.589365266022875,0.11594221586662748
23,-886.0759493670887,7.321123489515154,0.1677877862485117,DHX36KO,parallel,1.5933632053070266,0.014683711531221735,4.594761235310715,0.11349853336550929
24,-835.4430379746836,7.321329099354048,0.16219823530815028,DHX36KO,parallel,1.5842887951861668,0.014640003522242042,4.621208659431144,0.11092827698860738
25,-784.8101265822784,7.367027330384462,0.15922824367776264,DHX36KO,parallel,1.5774647619298765,0.01465545946930351,4.670169190576157,0.10986943037573758
26,-734.1772151898733,7.4590518832255155,0.16107992021033285,DHX36KO,parallel,1.576369307969232,0.014665864138168902,4.731792128606391,0.1112635693906412
27,-683.5443037974683,7.556849558799053,0.16227897688393916,DHX36KO,parallel,1.5712681924987055,0.014650261119900919,4.809395108279886,0.11259377274856174
28,-632.9113924050632,7.665869869878614,0.16384736855556742,DHX36KO,parallel,1.568525998509409,0.0145331428778425,4.8873081333453134,0.11385231536784526
29,-582.2784810126582,7.753768118970041,0.16555997678649476,DHX36KO,parallel,1.5677619268628753,0.014526324880145044,4.945756103725197,0.11511702272429469
30,-531.6455696202531,7.873987642555198,0.1702825125430505,DHX36KO,parallel,1.559143985090579,0.01451447512859219,5.050199159186543,0.11890450071051228
31,-481.0126582278481,8.021155781007572,0.17663937724734063,DHX36KO,parallel,1.566255451859891,0.014565096605841403,5.121230876791293,0.12242118523105108
32,-430.37974683544303,8.219799161815665,0.1873323143657949,DHX36KO,parallel,1.5713309695694262,0.014649294601843858,5.231106190230593,0.12880816039438073
33,-379.746835443038,8.4481190469610965,0.1954446976883458,DHX36KO,parallel,1.5748858767003437,0.014707281750860744,5.364273800372987,0.13383023587051693
34,-329.11392405063293,8.779594711921952,0.2086538269184366,DHX36KO,parallel,1.576612842557947,0.014573425561413335,5.568643407520173,0.14200086138627127
35,-278.4810126582279,9.127312414285534,0.2251986382093228,DHX36KO,parallel,1.573105305688232,0.014537738511847363,5.802098805008062,0.15286778517155766
36,-227.84810126582283,9.464835421948743,0.2440225125314626,DHX36KO,parallel,1.5731741096907526,0.014523068144762894,6.016394093727679,0.16475875783227736
37,-177.21518987341778,9.849941390848837,0.26501027156758544,DHX36KO,parallel,1.580466538456098,0.014579528501996513,6.232299862843599,0.17726082047054875
38,-126.58227848101274,10.176654622465998,0.28032696787146966,DHX36KO,parallel,1.5823218929683573,0.014624401303199053,6.431469265318133,0.186868000054065
39,-75.94936708860769,10.444767769927823,0.28861739929306196,DHX36KO,parallel,1.5896084504451904,0.014750187114715008,6.570654406751946,0.19152863718128826
40,-25.316455696202638,10.46816707801453,0.28294496227781324,DHX36KO,parallel,1.5845998073925545,0.014615986158661961,6.606189795794441,0.18866997156050092
41,25.31645569620241,10.31230484708516,0.2686550864730764,DHX36KO,parallel,1.5832229360954146,0.014532616689200983,6.513488790478006,0.17991356898396416
42,75.94936708860769,10.100490495461585,0.25180908805256796,DHX36KO,parallel,1.5782466419703265,0.014498794607451161,6.3998175106850566,0.17003755532957246
43,126.58227848101251,9.877896234528471,0.23589298465626868,DHX36KO,parallel,1.5770005437497312,0.014565045080124819,6.263724051128854,0.16038059745194352
44,177.21518987341778,9.68063389559778,0.22618165060838738,DHX36KO,parallel,1.5807978646244873,0.014572387950036863,6.123891050357269,0.1538146585842398
45,227.8481012658226,9.386299844353765,0.21583046585450344,DHX36KO,parallel,1.5817925803126458,0.014624254425863454,5.93396375806652,0.14706298278604343
46,278.4810126582279,9.049714640904591,0.2037283770306477,DHX36KO,parallel,1.5835551374718635,0.014825913731296042,5.7148086774878,0.13933485182510139
47,329.1139240506327,8.78074753164949,0.19496912944458683,DHX36KO,parallel,1.5718267412906501,0.014824539255616219,5.586332959598009,0.13476571910417529
48,379.746835443038,8.543112835716217,0.18561264107394185,DHX36KO,parallel,1.566207629715688,0.014790409700496785,5.4546489709458506,0.12922144993521684
49,430.37974683544326,8.300172729170315,0.17514641467638176,DHX36KO,parallel,1.5621883071789715,0.01469503172611437,5.313170436001355,0.12275158678127442
50,481.0126582278481,8.07933608524419,0.16847996492088027,DHX36KO,parallel,1.5668061166310105,0.014672613066599838,5.156564044194951,0.11787601394661575
51,531.6455696202534,7.9103369013947304,0.16815662193974196,DHX36KO,parallel,1.5688988811213445,0.014665997303875355,5.041967329176083,0.1170865695821095
52,582.2784810126582,7.81303974527851,0.16947317531524514,DHX36KO,parallel,1.5799856418626372,0.014715970636799774,4.9450068014971045,0.11673283612875239
53,632.9113924050635,7.744968571806029,0.16872700261666412,DHX36KO,parallel,1.5745249258626477,0.014600657074847121,4.918924079631658,0.11646448841404732
54,683.5443037974683,7.639231552319665,0.16625575195637438,DHX36KO,parallel,1.5713959862196407,0.014483696263063551,4.861429976474368,0.11489862729032774
55,734.1772151898736,7.538770052950745,0.16341639368218075,DHX36KO,parallel,1.5702324196656599,0.014393378006075765,4.801053626542706,0.11299383943817705
56,784.8101265822784,7.448495781487305,0.1607604709096699,DHX36KO,parallel,1.5709947482195292,0.014423538876913309,4.7412607775608295,0.1112042488710263
57,835.4430379746836,7.410447604424096,0.16080624202398586,DHX36KO,parallel,1.5720572628979717,0.01449618160829949,4.713853483150787,0.11114272088652848
58,886.0759493670885,7.331354206135999,0.16404328397924892,DHX36KO,parallel,1.5740583697641084,0.014581242811240373,4.657612669874936,0.11279487331341953
59,936.7088607594937,7.312414448484344,0.17038782971622016,DHX36KO,parallel,1.5778823517632588,0.014668136805310181,4.634321716262836,0.11626163168040342
60,987.3417721518986,7.292088320884821,0.1740515908805039,DHX36KO,parallel,1.5771718350057569,0.014625297697453007,4.623521774251189,0.11839271831270677
61,1037.9746835443038,7.261779217164206,0.17619682711913506,DHX36KO,parallel,1.5745861289951244,0.014566588937553344,4.611865355246434,0.11975797335134969
62,1088.6075949367087,7.211158361799748,0.17513158346299476,DHX36KO,parallel,1.5782923715809547,0.014622861024046285,4.568962311194868,0.11876307069367195
63,1139.240506329114,7.136271924385715,0.17401700047685012,DHX36KO,parallel,1.572523052230889,0.014559880750764248,4.538103218430859,0.11836963858499423
64,1189.8734177215188,7.090438170999094,0.17444750057068495,DHX36KO,parallel,1.5705884905895477,0.014468020151838068,4.514510461195074,0.11860159353775981
65,1240.506329113924,7.061774259684775,0.1722017941335693,DHX36KO,parallel,1.5811311275456674,0.01449219140107604,4.466279954051952,0.11634993171621502
66,1291.1392405063293,7.036738834579006,0.16787030901291647,DHX36KO,parallel,1.5853893923836293,0.014526724193113027,4.4384924412792275,0.11342755389087195
67,1341.7721518987341,7.016788796274314,0.16131948227791257,DHX36KO,parallel,1.5935787344494294,0.014603500809955932,4.403164176697279,0.10897643231074122
68,1392.4050632911394,7.02276274414069,0.15710751177315554,DHX36KO,parallel,1.5994882892540028,0.014773479147853024,4.390630923228634,0.10626601523920254
69,1443.0379746835442,7.031262126392609,0.158401521863314,DHX36KO,parallel,1.5914333372886007,0.014836530870759814,4.418194568157092,0.10771993308556807
70,1493.6708860759495,7.001657842393223,0.15938753009050274,DHX36KO,parallel,1.598206679419355,0.014921799994670016,4.380946427365076,0.10779115915082951
71,1544.3037974683543,6.974423974574163,0.16038434704513138,DHX36KO,parallel,1.5968700321565554,0.014812361544644291,4.367558933493968,0.10829970417439448
72,1594.9367088607596,6.888469366796021,0.1608501523546317,DHX36KO,parallel,1.5935448637057754,0.01480167444174674,4.322733249427909,0.1086313183612884
73,1645.5696202531644,6.8225257229455245,0.15871396057333376,DHX36KO,parallel,1.5972315419315424,0.014855527915255053,4.271469441866269,0.1070156589542037
74,1696.2025316455697,6.80438590346715,0.15572858938606676,DHX36KO,parallel,1.5972011399607378,0.014846694963365553,4.260193492996389,0.10523602816655145
75,1746.8354430379745,6.797274239182714,0.15152930603879164,DHX36KO,parallel,1.5954547929374834,0.014701154387097067,4.2603991471722384,0.10276906645562195
76,1797.4683544303798,6.7747640476551805,0.14955867634590936,DHX36KO,parallel,1.5932295064904272,0.014641424813291823,4.252221051679277,0.10168012613822526
77,1848.1012658227846,6.798319479687062,0.1514901024958204,DHX36KO,parallel,1.5896800314272705,0.014466514143749831,4.276533230138956,0.10293639572012983
78,1898.73417721519,6.8881721350180865,0.16140087505824108,DHX36KO,parallel,1.5943578589386997,0.014441472212189098,4.320342573281049,0.10853304189528316
79,1949.3670886075947,6.961366416073362,0.16999472144575337,DHX36KO,parallel,1.6091522721377771,0.014626091769932213,4.326107936836275,0.11272305707361943
80,2000,6.952028299678397,0.17206165326004635,DHX36KO,parallel,1.6303236879994034,0.014925144656144865,4.264201244729103,0.11252675303275483
1,-2000,7.840954721453178,0.8032604170785548,DHX36KO,antiparallel,1.6458330294971992,0.01529932707498456,4.7641252672202015,0.4900622059721223
2,-1949.367088607595,7.799945463397609,0.7764859680762757,DHX36KO,antiparallel,1.6290632212780674,0.015047438886772423,4.787994327978401,0.47869307628974855
3,-1898.73417721519,7.7052485938416195,0.7195074658550603,DHX36KO,antiparallel,1.6190305709377877,0.014832230400897022,4.759174244238343,0.44653995694979065
4,-1848.1012658227849,7.488977952181403,0.6335852285641113,DHX36KO,antiparallel,1.6122071846909367,0.014800034996833977,4.6451709329263755,0.39529918444588386
5,-1797.4683544303798,7.358830431942916,0.5616074677994954,DHX36KO,antiparallel,1.6044299284681132,0.014793833815587009,4.586570158890655,0.3525810488702223
6,-1746.8354430379748,7.13158407817907,0.4886112401775086,DHX36KO,antiparallel,1.5980649429600657,0.014786935725346723,4.46263720983039,0.3085275826907599
7,-1696.2025316455697,7.012958302319939,0.47095273347751,DHX36KO,antiparallel,1.592764356128372,0.014822961778386516,4.403010574248885,0.2985084098812174
8,-1645.5696202531644,6.934692945035536,0.47493046136527295,DHX36KO,antiparallel,1.5912977917290139,0.01478106971505073,4.357885105528044,0.30118734883214704
9,-1594.9367088607596,6.800711880019648,0.4688559886820585,DHX36KO,antiparallel,1.5928753854643916,0.014722044417055595,4.269456319106186,0.29697892859447533
10,-1544.3037974683543,6.634936142875188,0.46170951340970384,DHX36KO,antiparallel,1.58902594163544,0.014646406381080048,4.175473772345372,0.2930991092962592
11,-1493.6708860759495,6.604930484546358,0.4449303058190943,DHX36KO,antiparallel,1.5837592923995751,0.01463425428913267,4.170413090072001,0.2835636645791803
12,-1443.0379746835442,6.5036618283933665,0.4110798931175655,DHX36KO,antiparallel,1.587435977832495,0.014660845377250736,4.0969600785245825,0.26170813344762023
13,-1392.4050632911392,6.394612872461774,0.3860016739100319,DHX36KO,antiparallel,1.5890956415600246,0.014713661403738358,4.024057901375996,0.24574749010942715
14,-1341.7721518987341,6.277913188825199,0.36057025830193173,DHX36KO,antiparallel,1.5720700065266089,0.014595831662056347,3.9934056134661957,0.23233761881739048
15,-1291.139240506329,6.249302764856993,0.351024568548297,DHX36KO,antiparallel,1.5682626046958326,0.01445448790347147,3.984857348600145,0.22682352419663399
16,-1240.506329113924,6.318791287942905,0.3626364608372325,DHX36KO,antiparallel,1.5669287109779968,0.014347389195997717,4.032596533379644,0.2343583996563783
17,-1189.873417721519,6.388508526602788,0.3814623131648471,DHX36KO,antiparallel,1.5695223175967394,0.014361620106179723,4.0703521415260315,0.24588080122706743
18,-1139.240506329114,6.353051671744579,0.3937631525854454,DHX36KO,antiparallel,1.5833332857333855,0.014497689315329234,4.012453808044529,0.25139169240284354
19,-1088.607594936709,6.195410246218022,0.3849732845547638,DHX36KO,antiparallel,1.5969761405842169,0.014787731134235076,3.8794632485564713,0.24372581932595985
20,-1037.9746835443038,6.156683395035825,0.37918312742185833,DHX36KO,antiparallel,1.6017378146922387,0.01489241616363279,3.8437522911443422,0.2394146922779683
21,-987.3417721518988,6.14544117347518,0.36707960475611595,DHX36KO,antiparallel,1.6018192925067427,0.01483289284250487,3.836538367482118,0.23190159656318562
22,-936.7088607594937,6.20441827664921,0.3673591371779635,DHX36KO,antiparallel,1.5990784000322245,0.014756761198160537,3.879996300696813,0.23250536409268352
23,-886.0759493670887,6.309159006590867,0.3660718090814527,DHX36KO,antiparallel,1.5933632053070266,0.014683711531221735,3.9596489899960687,0.23262766296540388
24,-835.4430379746836,6.390902551862138,0.3766437325587807,DHX36KO,antiparallel,1.5842887951861668,0.014640003522242042,4.0339252359044515,0.2406414674571354
25,-784.8101265822784,6.393851552117523,0.37236192408767055,DHX36KO,antiparallel,1.5774647619298765,0.01465545946930351,4.053245249228427,0.23903564852263992
26,-734.1772151898733,6.3267240859797935,0.35636860540919846,DHX36KO,antiparallel,1.576369307969232,0.014665864138168902,4.0134783479959,0.22913217011277
27,-683.5443037974683,6.25999007129432,0.3449320618755321,DHX36KO,antiparallel,1.5712681924987055,0.014650261119900919,3.984036653436856,0.22264529359345486
28,-632.9113924050632,6.162506117501662,0.34492570675650097,DHX36KO,antiparallel,1.568525998509409,0.0145331428778425,3.9288517521277764,0.2228970245587311
29,-582.2784810126582,6.074223948947233,0.3439255313360391,DHX36KO,antiparallel,1.5677619268628753,0.014526324880145044,3.8744555821060684,0.22229153189917406
30,-531.6455696202531,5.9934432227575956,0.3507507439567606,DHX36KO,antiparallel,1.559143985090579,0.01451447512859219,3.8440601253446163,0.22779210167821873
31,-481.0126582278481,6.063055410722002,0.3597157658679157,DHX36KO,antiparallel,1.566255451859891,0.014565096605841403,3.871051432588642,0.2324701636781401
32,-430.37974683544303,6.155361752623943,0.38065327621077566,DHX36KO,antiparallel,1.5713309695694262,0.014649294601843858,3.917291692093758,0.24498630470111812
33,-379.746835443038,6.221834500041174,0.4232688550261005,DHX36KO,antiparallel,1.5748858767003437,0.014707281750860744,3.9506573727595966,0.2712820453293155
34,-329.11392405063293,6.332794797339843,0.47826370570266363,DHX36KO,antiparallel,1.576612842557947,0.014573425561413335,4.016708875125813,0.30561258545994147
35,-278.4810126582279,6.680138794375889,0.5449849876276356,DHX36KO,antiparallel,1.573105305688232,0.014537738511847363,4.246466380998782,0.348654568012531
36,-227.84810126582283,7.043562630679477,0.6064018234116634,DHX36KO,antiparallel,1.5731741096907526,0.014523068144762894,4.477293763793296,0.3876736190826742
37,-177.21518987341778,7.402550558405729,0.6393808380398482,DHX36KO,antiparallel,1.580466538456098,0.014579528501996513,4.6837755677111765,0.4068527196612879
38,-126.58227848101274,7.66855932732008,0.677775866648736,DHX36KO,antiparallel,1.5823218929683573,0.014624401303199053,4.8463965274058385,0.43067820771246623
39,-75.94936708860769,7.939353680993787,0.712834349521022,DHX36KO,antiparallel,1.5896084504451904,0.014750187114715008,4.994534143782558,0.4508223983131376
40,-25.316455696202638,8.138692287351361,0.7356152841864688,DHX36KO,antiparallel,1.5845998073925545,0.014615986158661961,5.136118437842997,0.4666388146468368
41,25.31645569620241,8.351710318540459,0.7450586519872372,DHX36KO,antiparallel,1.5832229360954146,0.014532616689200983,5.275132218042307,0.4730807162958919
42,75.94936708860769,8.282601654642257,0.7319190358330566,DHX36KO,antiparallel,1.5782466419703265,0.014498794607451161,5.247976732142467,0.466253791453916
43,126.58227848101251,8.036076865367036,0.6986362734624463,DHX36KO,antiparallel,1.5770005437497312,0.014565045080124819,5.095798411241611,0.4455088314757848
44,177.21518987341778,7.708253349861695,0.640743383873136,DHX36KO,antiparallel,1.5807978646244873,0.014572387950036863,4.876178999452762,0.407813960331254
45,227.8481012658226,7.3980163754301875,0.5710736072921484,DHX36KO,antiparallel,1.5817925803126458,0.014624254425863454,4.676982600315364,0.36360961674992287
46,278.4810126582279,7.093750129055621,0.5031951094201349,DHX36KO,antiparallel,1.5835551374718635,0.014825913731296042,4.479635701463955,0.3205187351367312
47,329.1139240506327,6.963422503305312,0.46953658122395503,DHX36KO,antiparallel,1.5718267412906501,0.014824539255616219,4.43014635161859,0.30162825814066824
48,379.746835443038,6.98536381721378,0.45022198615776526,DHX36KO,antiparallel,1.566207629715688,0.014790409700496785,4.460049666902609,0.2905291360694115
49,430.37974683544326,6.993818570772807,0.4590677452601154,DHX36KO,antiparallel,1.5621883071789715,0.01469503172611437,4.476936959925384,0.29686424927627847
50,481.0126582278481,6.9628803658639615,0.460260921800982,DHX36KO,antiparallel,1.5668061166310105,0.014672613066599838,4.443996160058232,0.29669067604556865
51,531.6455696202534,6.852750097803809,0.4549020085701298,DHX36KO,antiparallel,1.5688988811213445,0.014665997303875355,4.367872385061502,0.29281062939138297
52,582.2784810126582,6.767122445805156,0.4582181589404401,DHX36KO,antiparallel,1.5799856418626372,0.014715970636799774,4.283027811460001,0.292744893481899
53,632.9113924050635,6.7072476465298765,0.45848427987606044,DHX36KO,antiparallel,1.5745249258626477,0.014600657074847121,4.259854852951992,0.2938561038477949
54,683.5443037974683,6.57599547848654,0.4434256219307369,DHX36KO,antiparallel,1.5713959862196407,0.014483696263063551,4.184811171820942,0.2848097671635477
55,734.1772151898736,6.54513013009171,0.4306627377537727,DHX36KO,antiparallel,1.5702324196656599,0.014393378006075765,4.168255634083345,0.27691544157381837
56,784.8101265822784,6.6388565805788655,0.4478665944442661,DHX36KO,antiparallel,1.5709947482195292,0.014423538876913309,4.225893554452009,0.2877127471455066
57,835.4430379746836,6.769807483622091,0.4758519061948828,DHX36KO,antiparallel,1.5720572628979717,0.01449618160829949,4.306336444222426,0.3052873092872374
58,886.0759493670885,6.953889959096909,0.514333989324494,DHX36KO,antiparallel,1.5740583697641084,0.014581242811240373,4.417809461626911,0.3293094005591493
59,936.7088607594937,7.064552946214059,0.5224584194225249,DHX36KO,antiparallel,1.5778823517632588,0.014668136805310181,4.477236809398072,0.3337192750759549
60,987.3417721518986,7.19875610675622,0.51167433600274,DHX36KO,antiparallel,1.5771718350057569,0.014625297697453007,4.564344827226733,0.3271745635268636
61,1037.9746835443038,7.244241849045255,0.4859872206451509,DHX36KO,antiparallel,1.5745861289951244,0.014566588937553344,4.600727591616988,0.31156518932423166
62,1088.6075949367087,7.214595833395251,0.45950011474281177,DHX36KO,antiparallel,1.5782923715809547,0.014622861024046285,4.5711402800283985,0.29420181163372333
63,1139.240506329114,7.073465386573355,0.42859517402428854,DHX36KO,antiparallel,1.572523052230889,0.014559880750764248,4.498163239348671,0.27571627701850876
64,1189.8734177215188,6.904161248060008,0.40102787556933994,DHX36KO,antiparallel,1.5705884905895477,0.014468020151838068,4.395907196205425,0.2585271771050577
65,1240.506329113924,6.831487749441346,0.4042936672839533,DHX36KO,antiparallel,1.5811311275456674,0.01449219140107604,4.3206332671760235,0.2587475170975066
